chromosome	col1	col2	afdGANY	afdNYNS	afdNSQU	fstNSQU	fstNYNS	fstGANY	MAQU_pi2	MBNS_pi2	PANY_pi2	JIGA_pi2	LDmaqu	LDmbns	LDpany	LDjiga	GANYdxy	NYNSdxy	NSQUdxy	tajJIGA	tajPANY	tajMBNS	tajMAQU	avgrr	avgrrNY	avgrrF1	gc	exond	in_telo	in_centro	in_inv	midpoint	regions	group
1	3050000	3100000	0.04694375331772053	0.067405417642466825	0.09063869789227166	0.10956850314658516	0.05066893222033828	0.01357361580004369	0.01190268411364546	0.01233019038950127	0.01393582224756873	0.01391024445466728	0.1040790290171917	0.0971907741499086	0.08292172218624065	0.09026040301886792	0.01222425294538306	0.01221328836692258	0.01232844042756001	-1.206032	-1.087654	0.171861	0.734809	8.33	NA	3.26	0.43956	0.04082	no	no	no	3075000	rest	rest
1	3100000	3150000	0.0431092204610951	0.07135940778097984	0.08120862968299712	0.09939671980849368	0.05298643380791634	0.01163048127030259	0.01346411125782766	0.01432846291258251	0.01545132922584517	0.01563030078015603	0.10555472184550536	0.10261772524317146	0.08505017792121335	0.0919227400505266	0.01393312777727222	0.01406777847125333	0.01400063230171712	-1.100379	-1.017637	0.306469	0.708966	NA	6.53	3.26	0.42738	0	no	no	no	3125000	rest	rest
1	3150000	3200000	0.04288805938037866	0.06434443545611016	0.08242106970740104	0.12629959829921492	0.05209052649083141	0.01217264147212956	0.02102051949476078	0.024403830532895	0.02536012433932078	0.02523045751210322	0.10437607597123906	0.10522172274475458	0.08529666915066102	0.09594025705374108	0.02410035890831005	0.02456683265778679	0.02505328283998327	-0.69246	-0.587005	0.654852	0.987851	NA	6.65	NA	0.4066	0.0015	no	no	no	3175000	rest	rest
1	3200000	3250000	0.04615390333062551	0.06818297562956946	0.09406666774979693	0.14541549329289638	0.04981747968167533	0.01484948893276749	0.0183934060980551	0.02287812597197473	0.02356358152668974	0.02348147246370951	0.11587809226971955	0.110582726277903	0.087600903181342	0.09355641405233012	0.0223705146145892	0.02282049048001347	0.02276948751328934	-0.635427	-0.577457	0.750254	0.827034	NA	NA	3.3133333333333335	0.42334	0.22692	no	no	no	3225000	rest	rest
1	3250000	3300000	0.0483317996742671	0.06349160749185669	0.08991207817589576	0.1157360914970179	0.04750787857803602	0.01405845737303345	0.02213248996968166	0.02334821387604537	0.02517478495952387	0.02493591731826666	0.11061745958212024	0.11152489270558552	0.09535530696395846	0.1008705808298348	0.02379005670033158	0.0237709543558309	0.0242101236422285	-0.590948	-0.556574	0.644196	1.215709	8.717500000000001	6.69	3.345	0.34912	0.09084	no	no	no	3275000	rest	rest
1	3300000	3350000	0.04233866989619377	0.06302301868512111	0.08994061591695503	0.13566169667662967	0.04797497985800141	0.01273929076944725	0.01798780900226757	0.02029270160997732	0.02123740485793059	0.02125116989672899	0.10746823223933914	0.10411631475200644	0.08331447593396034	0.08928793716660667	0.01995029830670478	0.02022121188111234	0.0203927240228668	-0.843512	-0.764498	0.520073	0.856809	8.78	NA	3.3775	0.43654	0	no	no	no	3325000	rest	rest
1	3350000	3400000	0.04319655841293167	0.06497296252755327	0.09347913372520206	0.1276279573870396	0.04763298570329413	0.01296976041828979	0.01619373163445711	0.01820667117034501	0.01968928428365394	0.01957970770699602	0.10694652720074296	0.10286872099156118	0.08198649463971412	0.09324671073485978	0.01821812118179827	0.01833750120756797	0.01820393635495153	-0.957317	-0.862256	0.334874	0.829709	8.87	6.74	3.415	0.43096	0.0373	no	no	no	3375000	rest	rest
1	3400000	3450000	0.04425623730224812	0.0631006761032473	0.09228494920899252	0.15016605184079515	0.04868512210841269	0.01273793410311455	0.01581445934877476	0.01920551866479238	0.02025724868553529	0.02002457601392826	0.11559694092875028	0.10359847874729662	0.08993346233601354	0.09632395339785024	0.01897973773906033	0.01912029913651132	0.01936182666343132	-0.916231	-0.83009	0.420687	0.760885	8.89	6.77	3.5533333333333332	0.42854	0.06564	no	no	no	3425000	rest	rest
1	3450000	3500000	0.04161590414066932	0.06204954906409529	0.08766637663074306	0.14867604151962777	0.048857584271763	0.0123577621031416	0.01317045876247344	0.01629965166606664	0.01774736104	0.01756755976	0.10640835195195196	0.103021995126138	0.07966906143181547	0.0864113518784972	0.0166087051564945	0.01662083335495984	0.01645932070946206	-0.99112	-0.880797	0.43387	0.631302	NA	6.78	3.62	0.41572	0.1717	no	no	no	3475000	rest	rest
1	3500000	3550000	0.0458715743691899	0.06501168857901726	0.08985325166002657	0.1396015684435425	0.04848391370216975	0.01341039663157957	0.0148870139319815	0.01712189386324957	0.01878370482	0.01886412642	0.12977471950410693	0.11250487870708668	0.08446293202026962	0.09415492727173529	0.01768405417461649	0.01746007300260624	0.01724945289909623	-0.874328	-0.820852	0.469467	1.172274	9.07	6.78	NA	0.43436	0.24394	no	no	no	3525000	rest	rest
1	3550000	3600000	0.04365648975791434	0.05918241589075108	0.08220603786468032	0.10823025432330444	0.04556781134288699	0.0137946942389852	0.0153414876472824	0.01655069024	0.0172328355	0.0176310771	0.11937680469932298	0.1156609932972002	0.08244953757781265	0.0905870984243666	0.01630021939521336	0.01628617757183692	0.0165630864288433	-1.033869	-0.974558	0.298388	0.773261	9.15	6.77	NA	0.43624	0.1575	no	no	no	3575000	rest	rest
1	3600000	3650000	0.04578861622073579	0.06492622240802676	0.08055034364548495	0.114734464796984	0.04833039715264577	0.01308887052103774	0.01654598808016241	0.01846965727841103	0.01981053607647047	0.01967864200084339	0.11360043599140038	0.11397689176220652	0.08679179013565477	0.09431442687733606	0.01852747033457099	0.01861760284571381	0.01815974093901083	-0.817642	-0.745679	0.564919	0.88218	9.2	6.74	3.885	0.4481	0.2089	no	no	no	3625000	rest	rest
1	3650000	3700000	0.04616640532544379	0.08123066124260356	0.12056288313609469	0.25916806468472275	0.0866473342217349	0.01307055941156968	0.01505389942712923	0.01884827649483711	0.02162444621816799	0.02168718811762352	0.1194750121740948	0.1232376151357113	0.0866013050902222	0.09718109641043808	0.02044962881859035	0.02058944725415398	0.02088562095744022	-0.724437	-0.675453	0.485911	0.681775	NA	6.67	3.935	0.4241	0.21734	no	no	no	3675000	rest	rest
1	3700000	3750000	0.04657316965046888	0.06787064279624894	0.09229967092924128	0.12105105031313278	0.05230942276391046	0.01275709890000996	0.01752788522192165	0.0199373790951951	0.0213760052586155	0.0213153384627731	0.11075629702970297	0.11125229958271546	0.09265015408829176	0.09948675352330325	0.02015958348975607	0.02027023042733455	0.0203002502936776	-0.744185	-0.680036	0.687858	0.894579	NA	6.56	4.07	0.4308	0.22666	no	no	no	3725000	rest	rest
1	3750000	3800000	0.04806118888888889	0.07483068888888889	0.07891363571428572	0.10050274407271664	0.06624050127104965	0.01561585216348115	0.01850483753095367	0.01920503756596705	0.02152942984503924	0.0212906912466523	0.11135991661775992	0.11674622761901222	0.08417289471323933	0.09438072898164594	0.0202356840492296	0.02027703865563908	0.01951798446752473	-0.713469	-0.58547	0.694762	1.01168	NA	NA	NA	0.42146	0.07826	no	no	no	3775000	rest	rest
1	3800000	3850000	0.0454598887915937	0.08050169614711034	0.09400235814360772	0.11970844077654498	0.07998796898897831	0.01335122382557171	0.01645665231201515	0.01685630002847148	0.01885033179667596	0.01879349016476296	0.11153734141241328	0.11300179064881566	0.08420629905330439	0.09849005543142536	0.01760100519817389	0.01811744372242137	0.01779434683410865	-0.673638	-0.592072	0.670575	1.077942	9.13	6.33	NA	0.43296	0.15414	no	no	no	3825000	rest	rest
1	3850000	3900000	0.05013584450063211	0.07737677876106194	0.09395720796460176	0.13446671749486092	0.0709326746396455	0.01718423820989548	0.01506139902796655	0.01683880352063322	0.01832047184098438	0.01860125697875494	0.10723395248886458	0.11158664714028528	0.08128222066722515	0.09448139929376984	0.01747502156116035	0.01770754499775781	0.01731939815542703	-0.690704	-0.655929	0.648964	0.741123	9.07	6.2	4.305	0.40472	0.08658	no	no	no	3875000	rest	rest
1	3900000	3950000	0.06549910049321825	0.09797300801479655	0.1139723748458693	0.1803142468501696	0.09964286498834588	0.03001641193637231	0.01037622583714621	0.01113044393875033	0.01271604340439302	0.01275737629635608	0.10965999922112314	0.10747345342303712	0.07281815286931362	0.08989303070328901	0.01185500108367751	0.01207097256714585	0.0119549627969184	-1.032766	-0.968521	0.189012	0.624595	NA	NA	4.36	0.41604	0.175	no	no	no	3925000	rest	rest
1	3950000	4000000	0.10936021272727273	0.17474643272727272	0.16064306545454546	0.2624680622691597	0.244505465674756	0.08485579447210538	0.00322958469387755	0.00289421616646658	0.00391361364545818	0.00382849362655834	0.09770701723974616	0.11410857882184593	0.07149247346783404	0.08000349666211501	0.00318158263073517	0.00347486286557457	0.00319532673563551	-2.082034	-1.836888	-1.035404	-0.459269	NA	NA	4.43	0.37972	0.24974	no	no	no	3975000	rest	rest
1	4000000	4050000	0.10376686560693642	0.1307449147398844	0.1480936878612717	0.24727837639543848	0.17701991921789495	0.08261642581552886	0.00419400348194989	0.0034302619	0.00490446407988473	0.0050714871	0.100150026868178	0.09672233081621322	0.0723705773466513	0.08703557887954422	0.00427097466966572	0.00396520194059667	0.00422049229294134	-1.816277	-1.678524	-0.944698	-0.040043	NA	5.69	4.484999999999999	0.37706	0.1989	no	no	no	4025000	rest	rest
1	4050000	4100000	0.05837380693641618	0.0712603583815029	0.10653171445086704	0.16055531591957184	0.05539347603178156	0.02044877027505332	0.01087524133849579	0.01390183568319929	0.01476374193483669	0.01444896463370624	0.11290663102989568	0.10201403886278196	0.08206353045252225	0.09230877412986568	0.01330350608360013	0.01361961269272732	0.01303264204517433	-0.830401	-0.749149	0.574655	0.63715	NA	NA	NA	0.45396	0.33788	no	no	no	4075000	rest	rest
1	4100000	4150000	0.0517789799270073	0.08009328010948906	0.11122814507299272	0.1709707640935015	0.05981343643722315	0.01582091210379786	0.01484732838211737	0.01722582521382639	0.01898861183102107	0.01868444780374123	0.11374241599043844	0.10538433777933778	0.08775691510269612	0.0972974610922514	0.0177208570893723	0.01790109634764636	0.01793537449389679	-0.685114	-0.670577	0.598448	0.950603	NA	NA	NA	0.4275	0.30172	no	no	no	4125000	rest	rest
1	4150000	4200000	0.05189963602251407	0.06906259161976236	0.08801343151969981	0.10842190190751635	0.0535082233985594	0.01766428755620513	0.01433220065862131	0.01527378523368615	0.01666965015256142	0.01616393600850279	0.11347471415255554	0.1042109684700824	0.08051057790150953	0.0936309650239766	0.01527638778726021	0.01548788047340035	0.01504450105164811	-0.920438	-0.85119	0.49838	0.940024	8.166666666666666	5.26	4.723333333333334	0.43274	0.22432	no	no	no	4175000	rest	rest
1	4200000	4250000	0.04388283991537377	0.06628783145275036	0.09889309943582512	0.1591680370894783	0.05268472667601695	0.01337120339799058	0.01673996822224035	0.01910855185750636	0.02059878933809359	0.02027468683750964	0.10915786547376229	0.10308759878615265	0.08268828097774818	0.09136404496385386	0.01923740632608459	0.01942919689261951	0.01962309848345436	-0.698091	-0.659119	0.632016	0.883452	8.07	5.23	4.785	0.42686	0.16172	no	no	no	4225000	rest	rest
1	4250000	4300000	0.04543331016949153	0.06006555141242938	0.10741588418079095	0.1901702424174242	0.04210646686368866	0.01333630613238882	0.01349666371610526	0.01747403528070561	0.01860911550474512	0.0187697037	0.10912126245088184	0.10541189552070404	0.07939321005330631	0.08910468438973285	0.01743193668287515	0.01734959552726635	0.0174523593037484	-0.874938	-0.825198	0.463403	0.528474	7.94	5.23	4.81	0.40756	0.19746	no	no	no	4275000	rest	rest
1	4300000	4350000	0.04847067548906789	0.07574963636363637	0.0898808170310702	0.134859127817372	0.06844845980241661	0.01574734047742838	0.01680241971933661	0.01894685780481908	0.02054522986934673	0.02026984889058913	0.1072439232821034	0.10629816582183424	0.08404649865468013	0.09928950151358536	0.01903770550359775	0.01945222296866025	0.01956765715028486	-0.746797	-0.705085	0.685342	0.976357	7.78	NA	4.81	0.44692	0.12716	no	no	no	4325000	rest	rest
1	4350000	4400000	0.04544777677329625	0.0637373254520167	0.07741126981919333	0.1154846669973269	0.05489214533099576	0.01783541614837499	0.01137965814946191	0.01262970461378121	0.0142639966	0.01429426969915475	0.12512624982175177	0.11243775109689214	0.07866663693775876	0.08881272429923891	0.01299963903654636	0.01278480068272261	0.01256104260014683	-1.182575	-1.110298	0.229842	0.543206	NA	5.31	4.75	0.45584	0.28962	no	no	no	4375000	rest	rest
1	4400000	4450000	0.04123831234718826	0.06841175061124695	0.1010718099022005	0.18163782514530655	0.06676436141751993	0.01373755297124872	0.0161991241072145	0.0192752481760627	0.02168101607142857	0.02124151044092844	0.11878791256470587	0.1091774496833216	0.07991365206420228	0.09002255264942648	0.02039242370457616	0.02071129496916516	0.02141389974122489	-0.737681	-0.673304	0.516058	0.814357	7.35	5.37	4.7	0.41382	0.11116	no	no	no	4425000	rest	rest
1	4450000	4500000	0.04293752668463612	0.05806923288409704	0.07428803288409704	0.08604306302381107	0.04280521125719327	0.01369689678021771	0.01954697770861543	0.02097777474285944	0.021960778696106822	0.02161928894340989	0.1115332144168026	0.1036679446852123	0.08204219119106385	0.09116603953904806	0.02061968916035802	0.02099632074438659	0.02103237840583702	-0.874526	-0.814475	0.422166	0.889074	7.1	5.46	NA	0.39198	0.0382	no	no	no	4475000	rest	rest
1	4500000	4550000	0.04121324135156878	0.06262870152855994	0.08481602976669349	0.1293215728762282	0.0497028732012833	0.01230930036635643	0.01798425792038171	0.02041996023913263	0.02308467296573121	0.02271541536636371	0.11206500799917957	0.1058378731642681	0.08407929297965071	0.09245627020316816	0.02176485816480107	0.02170058186959978	0.0215221287988668	-0.650735	-0.58249	0.736023	1.047298	NA	NA	4.73	0.41492	0.13432	no	no	no	4525000	rest	rest
1	4550000	4600000	0.04402443709327549	0.06755090997830802	0.09968781127982648	0.1374792645391709	0.05193607296768812	0.01223269868188599	0.01712430874527803	0.01906528281062623	0.02058726930392553	0.02056886913125341	0.12715429941898	0.11351483809655938	0.09160029645496412	0.09881683747649032	0.01925868696679992	0.019516597701813	0.01953681142539197	-0.819738	-0.759389	0.523154	0.920528	6.77	NA	4.824999999999999	0.45426	0.04046	no	no	no	4575000	rest	rest
1	4600000	4650000	0.04765277734753146	0.07013384607938045	0.09262849661181026	0.12023200034142048	0.05491221818352188	0.01458465704642819	0.01771783706848252	0.01913132967246364	0.02049857621058073	0.02050895380943165	0.11863354272502692	0.1155144988428552	0.08830184077973818	0.09417538028169016	0.01915641353343099	0.01924148295601957	0.01969244846459689	-0.816528	-0.731874	0.610731	1.056297	6.69	NA	4.95	0.43848	0.02502	no	no	no	4625000	rest	rest
1	4650000	4700000	0.05077456535433071	0.06617374645669291	0.09799893858267718	0.16106304353378356	0.05126832170759864	0.01716353240356855	0.01855567576875019	0.02089501955820751	0.02308464361924062	0.02342220778128286	0.112813264770908	0.10580943782867828	0.08923050484777093	0.09907150282663316	0.02235948974963617	0.02181791355939342	0.02214098198743461	-0.631823	-0.592345	0.559199	0.889238	6.45	5.89	5.05	0.35496	0.0125	no	no	no	4675000	rest	rest
1	4700000	4750000	0.04267629348722177	0.06165258202802968	0.0796171187139324	0.09975159609603047	0.04707940041992753	0.0135950007868433	0.017704863066012	0.01800652161731804	0.02066553225969	0.01981776979099419	0.13009517939453125	0.10753447987773816	0.0821818016662443	0.0955570905130499	0.0190673884299626	0.01871638167382399	0.01883291158010975	-0.855892	-0.682764	0.403286	1.069391	6.28	5.97	5.183333333333334	0.42046	0.09906	no	no	no	4725000	rest	rest
1	4750000	4800000	0.04229377802359882	0.06984124262536874	0.0976245796460177	0.14507181867943325	0.05622697585805264	0.01219497684056092	0.0162800946843133	0.01727885357390701	0.01937500610521757	0.01878373176286848	0.11335375928969232	0.10728714605680616	0.07527971625929862	0.09171165128711524	0.01785272903661554	0.01812226697103437	0.018280560486149	-0.94661	-0.803341	0.534625	0.920429	6.23	NA	5.3	0.41062	0.18338	no	no	no	4775000	rest	rest
1	4800000	4850000	0.04357388062940857	0.07065301519262072	0.08539820727075421	0.12918320516880044	0.06718652988254066	0.01289353870885342	0.01460996213197766	0.01608856542617047	0.01824242717086835	0.01820313817803477	0.11089547225487414	0.10556101866690676	0.079586849618484945	0.090436498484925	0.01707199653847461	0.01706179873091061	0.01630770121759037	-1.021786	-0.948193	0.484609	0.769833	6.036666666666667	5.9399999999999995	5.59	0.4018	0.02518	no	no	no	4825000	rest	rest
1	4850000	4900000	0.04662691717963067	0.07848299104644656	0.0979868595411304	0.17030754089645872	0.07734622774321609	0.01385511783592576	0.01184167298625739	0.01364053294266391	0.01548124733813238	0.01572086624586715	0.12028460907169693	0.11596915647989958	0.08431495944509139	0.08972198617577333	0.01446981533287249	0.01451912956819469	0.0141470057230715	-1.087772	-0.979237	0.231261	0.621774	5.895	5.87	5.8	0.41338	0.16322	no	no	no	4875000	rest	rest
1	4900000	4950000	0.04381856422018349	0.074381375382263	0.08420304587155963	0.13700907864302136	0.06762706799644448	0.01318790300616771	0.01478353474967747	0.0175617254010253	0.0199082140472363	0.01946306217969912	0.10981377576719575	0.10836263131554898	0.08493823072519659	0.09383366045555865	0.0185942112470672	0.01897931383407065	0.01821368830586184	-0.913622	-0.769529	0.565937	0.994165	NA	5.75	5.9425	0.39568	0.1311	no	no	no	4925000	rest	rest
1	4950000	5000000	0.04253896079651525	0.06132831425015557	0.08544324331051649	0.1295746410635598	0.04696916985360017	0.01309642185972806	0.01249908354167083	0.01458106671999999	0.01577619594	0.01585552826	0.12156001920115002	0.10885052144306948	0.07688751648072306	0.08523360112674302	0.01469733684933614	0.01460090404269659	0.01455879441442667	-1.138247	-1.053838	0.329496	0.797624	5.59	NA	6.15	0.40398	0.13274	no	no	no	4975000	rest	rest
