set map mb cm regFn regDr
F1 2 6.04432 49.769 49.4121776389432 14.33
F1 2 6.050205 49.769 49.5101782933247 14.33
F1 2 6.0621 49.769 49.7059951828273 14.33
F1 2 6.069181 49.769 49.8223314678654 14.33
F1 2 6.091842 49.769 50.2036190084279 14.32
F1 2 6.105247 50.224 50.4263468252703 14.32
F1 2 6.113888 50.224 50.564578545575 14.32
F1 2 6.117614 50.224 50.6244202530647 14.32
F1 2 6.132707 50.224 50.8783143673776 14.31
F1 2 6.137845 50.678 50.9699878064305 14.3
F1 2 6.13882 50.678 50.9874349148907 14.3
F1 2 6.142622 50.224 51.0556235065015 14.3
F1 2 6.200194 51.591 52.1164363529767 14.22
F1 2 6.283711 54.864 53.8937666275393 13.99
F1 2 6.30644 54.864 54.3882331796449 13.91
F1 2 6.320659 55.318 54.6852951671715 13.85
F1 2 6.320778 55.318 54.6877268491868 13.85
F1 2 6.382571 56.231 56.068393622298 13.45
F1 2 6.433103 56.686 57.224693980758 13.03
F1 2 6.453684 57.14 57.657355616863 12.86
F1 2 6.462602 57.14 57.8330478203042 12.79
F1 2 6.520761 58.984 58.9436892904014 12.35
F1 2 6.598438 60.828 60.3406865029537 11.72
F1 2 6.693817 62.195 61.7602258013848 10.95
F1 2 6.710613 62.65 61.9613734576077 10.82
F1 2 6.718088 62.65 62.0455704730372 10.76
F1 2 6.733371 62.65 62.2096586796175 10.64
F1 2 6.747074 62.65 62.3496531057623 10.53
F1 2 6.756303 62.65 62.4412970506077 10.45
F1 2 6.767467 62.65 62.5504227432398 10.35
F1 2 6.773682 62.65 62.608975554522 10.3
F1 2 6.785809 62.65 62.713624319847 10.19
F1 2 6.82692 62.65 63.011417894844 9.84
F1 2 6.846719 62.65 63.1488367001525 9.69
F1 2 6.888626 63.104 63.3540679266036 9.39
F1 2 6.901609 63.104 63.3871535617948 9.3
F1 2 6.910014 63.104 63.4033494368696 9.24
F1 2 7.018017 63.559 63.5992263600408 8.57
F1 2 7.051755 63.559 63.7358294088914 8.33
F1 2 7.092931 63.559 63.8884236511625 8.01
F1 2 7.11467 63.559 63.9749488852475 7.84
F1 2 7.123385 63.559 64.012551425131 7.77
F1 2 7.126653 63.559 64.027638401351 7.75
F1 2 7.155017 64.468 64.1825995592143 7.51
F1 2 7.167692 64.468 64.2447829450982 7.39
F1 2 7.168076 64.468 64.2464095818668 7.39
F1 2 7.173748 64.468 64.2706488007768 7.34
F1 2 7.180821 64.468 64.3017931492689 7.27
F1 2 7.288143 64.923 64.8186125809652 6.17
F1 2 7.336082 65.377 65.0100903616003 5.66
F1 2 7.336161 65.377 65.0103535587209 5.66
F1 2 7.384714 65.377 65.1439966954721 5.11
F1 2 7.451146 65.377 65.281081916236 4.37
F1 2 7.485873 65.377 65.3587323887302 4.04
F1 2 7.514806 65.377 65.4230787551673 3.76
F1 2 7.542208 65.377 65.473833466401 3.5
F1 2 7.627833 65.377 65.6199323452596 2.76
F1 2 7.634283 65.377 65.6328236734724 2.71
F1 2 7.642467 65.377 65.6493154979723 2.65
F1 2 7.65335 65.377 65.6706142586369 2.57
F1 2 7.668114 65.377 65.6984612112416 2.46
F1 2 7.723764 65.832 65.7952211852576 2.11
F1 2 7.777194 65.832 65.8818860271377 1.85
F1 2 7.80732 65.832 65.9166210443971 1.73
F1 2 7.808623 65.832 65.9177137800391 1.72
F1 2 7.844132 66.286 65.9490859716415 1.6
F1 2 7.851985 66.286 65.9589887702069 1.57
F1 2 8.007121 66.286 66.1570885846692 1.38
F1 2 8.042838 66.286 66.1955960034996 1.3
F1 2 8.053889 66.286 66.2067884286916 1.28
F1 2 8.130104 66.286 66.2732496056338 1.12
F1 2 8.210886 66.286 66.3142513878781 0.92
F1 2 8.376716 66.286 66.3388461168089 0.61
F1 2 8.380844 66.286 66.3394265331721 0.61
F1 2 8.417766 66.286 66.3463141714111 0.57
F1 2 8.671757 66.286 66.3388811318845 0.32
F1 2 8.673867 66.286 66.3387356660132 0.32
F1 2 8.714773 66.286 66.3374612501961 0.29
F1 2 8.720191 66.286 66.3375552183236 0.28
F1 2 8.891956 66.286 66.3273327203732 0.17
F1 2 8.966886 66.286 66.317209366127 0.12
F1 2 9.02865 66.286 66.3081691481991 0.09
F1 2 9.043084 66.286 66.3060865763228 0.08
F1 2 9.047073 66.286 66.3055108346214 0.08
F1 2 9.137592 66.286 66.2903005547401 0.04
F1 2 9.144025 66.286 66.2891037886243 0.04
F1 2 9.145732 66.286 66.2887845305377 0.04
F1 2 9.14698 66.286 66.2885508856806 0.03
F1 2 9.246729 66.286 66.2694373625351 0.02
F1 2 9.3466 66.286 66.2473018335121 0.01
F1 2 9.348547 66.286 66.2468192275072 0.01
F1 3 0.211209 0 -1.14451146650191 2.99
F1 3 0.73331 2.744 2.84514834484785 5.36
F1 3 0.780911 5.535 3.22887669583179 5.59
F1 3 1.008243 6.448 5.10713619803991 6.69
F1 3 1.035109 6.448 5.33408033150221 6.82
F1 3 1.062764 6.448 5.5687837204778 6.96
F1 3 1.48145 8.738 9.25703103133898 9.1
F1 3 1.588799 9.192 10.2432006044032 9.27
F1 3 1.864431 9.647 12.850385380227 9.76
F1 3 1.925062 11.49 13.4383165002802 9.87
F1 3 2.068514 11.49 14.8499555536179 10.12
F1 3 2.101118 11.945 15.1748238868498 10.17
F1 3 2.148513 12.4 15.6497250235196 10.24
F1 3 2.155858 12.854 15.7236036158626 10.25
F1 3 2.343965 13.309 17.6412911931681 10.52
F1 3 2.44819 13.763 18.7250059900086 10.66
F1 3 2.465454 15.139 18.90657346642 10.68
F1 3 2.651442 17.896 20.9518295973792 10.84
F1 3 2.668909 18.809 21.1508760767391 10.84
F1 3 2.698061 20.186 21.485172464264 10.85
F1 3 2.73094 21.099 21.8650549050305 10.86
F1 3 2.85308 22.943 23.2963809061308 10.86
F1 3 2.918038 24.786 24.0656901648684 10.85
F1 3 2.922248 25.241 24.1156428931106 10.84
F1 3 3.000132 26.154 25.0400968872435 10.79
F1 3 3.006343 26.154 25.1137635332342 10.79
F1 3 3.029424 26.608 25.3873167329989 10.77
F1 3 3.034848 27.063 25.4515451866738 10.76
F1 3 3.034903 26.608 25.4521963458014 10.76
F1 3 3.135489 27.518 26.6369199442192 10.64
F1 3 3.196397 27.518 27.3454678640651 10.56
F1 3 3.245466 29.348 27.9093870875253 10.49
F1 3 3.287338 29.348 28.3915440667551 10.43
F1 3 3.29526 29.348 28.4835244483232 10.41
F1 3 3.372309 28.894 29.3848571927549 10.27
F1 3 3.37638 29.348 29.4326130598195 10.26
F1 3 3.388327 29.348 29.5727116363469 10.23
F1 3 3.463068 29.348 30.4433848787939 10.08
F1 3 3.464197 29.348 30.4564072855496 10.08
F1 3 3.493581 30.262 30.7933150165443 10.01
F1 3 3.496024 30.262 30.82113238247 10.01
F1 3 3.512333 29.348 31.0059717401091 9.97
F1 3 3.544215 30.262 31.362419978567 9.88
F1 3 3.567127 30.262 31.6139577290987 9.81
F1 3 3.567482 30.262 31.6178214409972 9.81
F1 3 3.60197 30.262 31.9877967057767 9.71
F1 3 3.616836 31.171 32.1437311801418 9.67
F1 3 3.626676 30.716 32.2456709694693 9.64
F1 3 3.670984 30.716 32.6986113465216 9.5
F1 3 3.682614 30.716 32.8162209098125 9.47
F1 3 3.685176 31.171 32.8420551719152 9.46
F1 3 3.726799 31.625 33.2578784265149 9.34
F1 3 3.747236 32.538 33.4592611152957 9.26
F1 3 3.765295 34.365 33.6356110786674 9.19
F1 3 3.766278 34.365 33.6451662331657 9.19
F1 3 3.781835 33.452 33.7957694271067 9.12
F1 3 3.804314 34.365 34.0112888289258 9.02
F1 3 3.817943 34.365 34.1407198946063 8.96
F1 3 3.846914 34.82 34.412640393444 8.83
F1 3 3.853095 34.82 34.4700761694967 8.8
F1 3 3.858458 34.82 34.5197426488443 8.78
F1 3 3.864324 34.365 34.5738869558289 8.76
F1 3 3.917547 34.82 35.0562675585734 8.54
F1 3 3.948772 34.82 35.3295257545698 8.43
F1 3 3.961739 35.274 35.4402475943836 8.39
F1 3 3.968313 36.187 35.4957995257397 8.37
F1 3 4.034347 36.642 36.0343584751513 8.14
F1 3 4.087068 37.096 36.4432849330323 7.95
F1 3 4.093343 37.096 36.4909673791136 7.92
F1 3 4.1043 37.551 36.5737959130528 7.89
F1 3 4.158008 38.006 36.9732221302449 7.71
F1 3 4.189858 38.006 37.2063852001476 7.61
F1 3 4.203744 38.006 37.3075254150374 7.57
F1 3 4.245281 38.006 37.6093102048596 7.47
F1 3 4.249276 37.551 37.6383357734355 7.46
F1 3 4.255237 38.46 37.6816621917247 7.45
F1 3 4.2553 38.46 37.6821202247551 7.45
F1 3 4.258234 38.46 37.7034549076774 7.44
F1 3 4.264719 38.46 37.7506378406358 7.42
F1 3 4.268758 38.46 37.7798974842878 7.42
F1 3 4.296733 38.915 37.9756261801956 7.35
F1 3 4.302992 38.915 38.017973836932 7.34
F1 3 4.314745 39.369 38.096321101235 7.32
F1 3 4.324336 39.369 38.1592702728141 7.3
F1 3 4.335428 38.915 38.231160563229 7.28
F1 3 4.345077 39.369 38.2930626828041 7.26
F1 3 4.346004 38.915 38.298984159042 7.26
F1 3 4.36444 39.369 38.4160880226158 7.22
F1 3 4.365908 39.369 38.4253743983143 7.22
F1 3 4.377082 39.824 38.4959894962728 7.2
F1 3 4.383818 38.915 38.5385593986978 7.19
F1 3 4.385746 38.915 38.5507527100777 7.19
F1 3 4.396116 39.369 38.6164667296139 7.17
F1 3 4.406826 39.369 38.6847023698181 7.15
F1 3 4.441509 39.369 38.9105278533512 7.1
F1 3 4.443765 39.369 38.9254999764139 7.09
F1 3 4.455034 39.369 38.9988085949801 7.08
F1 3 4.514097 39.369 39.3495354785525 7
F1 3 4.518137 39.369 39.3718982992828 6.99
F1 3 4.523964 39.369 39.403875297758 6.99
F1 3 4.528775 39.369 39.430046720839 6.98
F1 3 4.529244 39.369 39.4325875309591 6.98
F1 3 4.534444 39.369 39.4606404347069 6.97
F1 3 4.555652 39.824 39.5731489623241 6.95
F1 3 4.560185 39.824 39.5968813948792 6.95
F1 3 4.560819 39.824 39.6001937936236 6.95
F1 3 4.564362 39.824 39.6186763241102 6.94
F1 3 4.565713 39.824 39.6257122039859 6.94
F1 3 4.582366 39.824 39.7120507106008 6.92
F1 3 4.624203 39.824 39.9290927048657 6.89
F1 3 4.69627 39.824 40.3276285020194 6.83
F1 3 4.763945 39.824 40.638489198719 6.77
F1 3 4.77268 39.824 40.6685442367707 6.76
F1 3 4.785434 39.824 40.7097948102637 6.75
F1 3 4.795989 39.824 40.7420540591426 6.74
F1 3 4.806549 39.824 40.7730896461329 6.72
F1 3 4.818875 39.824 40.8083276879468 6.71
F1 3 4.820079 39.824 40.8117368012594 6.71
F1 3 4.8516 40.278 40.9017586029448 6.68
F1 3 4.855108 40.278 40.9121425697621 6.67
F1 3 4.855204 40.278 40.912428513057 6.67
F1 3 4.893152 41.187 41.0365540305729 6.64
F1 3 4.899887 41.187 41.0617245005335 6.64
F1 3 4.927326 41.187 41.1782129870775 6.62
F1 3 4.946304 41.187 41.2747557322746 6.61
F1 3 4.947896 41.187 41.2835448218672 6.61
F1 3 4.951287 41.187 41.3022913064681 6.61
F1 3 4.961905 41.187 41.359811850645 6.6
F1 3 5.063588 41.642 41.8529428991838 6.59
F1 3 5.089141 41.642 41.9715618467864 6.59
F1 3 5.101752 41.642 42.0309886644572 6.58
F1 3 5.108801 42.097 42.0646162263755 6.58
F1 3 5.115248 42.097 42.09568608008 6.58
F1 3 5.116657 42.097 42.1025204985636 6.58
F1 3 5.126767 42.097 42.1520750345866 6.58
F1 3 5.13156 42.097 42.1759132265589 6.58
F1 3 5.149979 42.097 42.2699403397953 6.58
F1 3 5.155107 42.097 42.2968865190553 6.58
F1 3 5.170772 42.097 42.3815911145065 6.57
F1 3 5.177255 42.097 42.4177968909179 6.57
F1 3 5.201021 42.097 42.5571035166977 6.56
F1 3 5.208287 42.097 42.6019676445421 6.56
F1 3 5.22306 42.097 42.6960213741301 6.55
F1 3 5.312794 42.551 43.3316414524951 6.51
F1 3 5.314255 42.551 43.342795517095 6.51
F1 3 5.339654 43.006 43.5402166506756 6.5
F1 3 5.346192 43.006 43.5920562608965 6.5
F1 3 5.349734 43.46 43.6203055305399 6.5
F1 3 5.448074 44.373 44.4425252137727 6.47
F1 3 5.45176 44.373 44.4744613672782 6.46
F1 3 5.528303 45.287 45.1474588498135 6.45
F1 3 5.610166 45.741 45.8717934819242 6.43
F1 3 5.635797 45.741 46.0956495506489 6.42
F1 3 5.720469 45.741 46.8114216808421 6.36
F1 3 5.776098 46.654 47.2518840887982 6.35
F1 3 5.776191 46.654 47.2525950707768 6.35
F1 3 5.817482 46.654 47.5586200382456 6.37
F1 3 5.818241 46.654 47.564054847478 6.37
F1 3 5.84975 47.109 47.7932604507268 6.39
F1 3 5.899415 48.022 48.1669242265537 6.4
F1 3 5.938188 49.39 48.4656740246481 6.39
F1 3 5.957863 49.39 48.6185724930785 6.38
F1 3 5.961093 49.39 48.6437183217059 6.38
F1 3 5.993807 49.39 48.8985555193813 6.36
F1 3 6.059947 49.845 49.4089615825454 6.32
F1 3 6.060393 49.845 49.4123564181444 6.32
F1 3 6.128898 51.212 49.9208959444434 6.27
F1 3 6.141369 51.212 50.0100146573294 6.26
F1 3 6.153885 51.212 50.0981350330521 6.24
F1 3 6.207133 51.212 50.4559224292139 6.18
F1 3 6.21426 50.758 50.5014410342968 6.17
F1 3 6.215435 51.212 50.5088866745853 6.16
F1 3 6.221447 51.212 50.5467171582756 6.15
F1 3 6.233712 51.212 50.6224782626486 6.13
F1 3 6.25361 51.212 50.7436155454165 6.1
F1 3 6.255392 51.212 50.7544433997654 6.1
F1 3 6.326194 51.667 51.1807683488002 5.97
F1 3 6.330542 51.212 51.2066431695128 5.96
F1 3 6.336624 51.667 51.2427654367025 5.94
F1 3 6.338227 51.667 51.2522717474129 5.94
F1 3 6.353185 51.667 51.3406779981765 5.91
F1 3 6.358101 51.667 51.3696099533241 5.9
F1 3 6.36596 51.667 51.4157292207745 5.88
F1 3 6.378825 51.667 51.490856082169 5.85
F1 3 6.381503 52.122 51.50643466961 5.84
F1 3 6.410351 51.667 51.6728459247345 5.77
F1 3 6.412374 51.667 51.6844143264141 5.77
F1 3 6.414639 51.667 51.6973500669466 5.76
F1 3 6.501589 51.667 52.1790731309114 5.53
F1 3 6.551579 52.576 52.4354062226465 5.4
F1 3 6.560271 52.576 52.4778008987085 5.37
F1 3 6.570092 52.576 52.5249886212789 5.34
F1 3 6.612563 52.576 52.7210077642629 5.23
F1 3 6.63578 52.576 52.8232097285042 5.16
F1 3 6.673187 53.031 52.9816712875812 5.06
F1 3 6.695529 52.576 53.0732119693933 5
F1 3 6.707673 53.031 53.1221446864872 4.97
F1 3 6.766448 53.485 53.3526957773476 4.83
F1 3 6.781744 53.485 53.4114747450916 4.79
F1 3 6.796198 53.485 53.4667434437203 4.76
F1 3 6.882531 53.485 53.7963130931754 4.58
F1 3 6.882963 53.485 53.7979786813906 4.58
F1 3 6.895582 53.485 53.8467851092385 4.55
F1 3 6.91068 53.485 53.9056280595964 4.51
F1 3 6.968133 53.485 54.1357738718094 4.38
F1 3 6.989331 53.94 54.220513748424 4.33
F1 3 6.998972 53.94 54.2575449592535 4.31
F1 3 7.023159 53.94 54.3467906378821 4.25
F1 3 7.032071 53.94 54.3784947993307 4.23
F1 3 7.040355 53.94 54.4074601959875 4.21
F1 3 7.069409 54.394 54.5057583116245 4.14
F1 3 7.121148 54.849 54.6722286319014 4.02
F1 3 7.199447 54.849 54.9211067236258 3.87
F1 3 7.201352 54.849 54.927338202107 3.86
F1 3 7.214837 54.849 54.9719029087659 3.84
F1 3 7.218287 54.849 54.9834441854635 3.83
F1 3 7.219555 54.849 54.987701542187 3.83
F1 3 7.230452 54.849 55.024655311087 3.81
F1 3 7.243371 54.849 55.0694021742909 3.79
F1 3 7.246094 54.849 55.07897572868 3.79
F1 3 7.258998 54.849 55.1250796463729 3.77
F1 3 7.260598 54.849 55.1308732168596 3.76
F1 3 7.264254 54.849 55.1440975702946 3.76
F1 3 7.266988 51.212 55.1539743417622 3.75
F1 3 7.272351 54.849 55.173317833889 3.75
F1 3 7.272853 54.849 55.1751264086107 3.74
F1 3 7.278884 54.849 55.1968273994779 3.73
F1 3 7.396756 56.671 55.6126109098189 3.55
F1 3 7.39971 56.671 55.6228693898953 3.54
F1 3 7.414686 56.671 55.6747899134928 3.52
F1 3 7.443281 56.671 55.773575901085 3.48
F1 3 7.453104 58.035 55.8074237915498 3.47
F1 3 7.487383 56.671 55.9252954246017 3.42
F1 3 7.488622 56.671 55.9295505509395 3.42
F1 3 7.490751 56.671 55.9368616157126 3.42
F1 3 7.497599 56.671 55.960373268534 3.41
F1 3 7.508475 56.671 55.9977035648627 3.4
F1 3 7.527289 56.671 56.0619499399287 3.38
F1 3 7.608019 56.671 56.3309619242146 3.31
F1 3 7.612695 56.671 56.3462454472972 3.3
F1 3 7.695785 56.671 56.6133640662049 3.26
F1 3 7.69766 56.671 56.6193057773204 3.26
F1 3 7.697751 55.762 56.6195940638717 3.26
F1 3 7.705628 56.671 56.6445191251948 3.26
F1 3 7.707776 56.671 56.6513061793026 3.26
F1 3 7.707897 56.671 56.6516883809789 3.26
F1 3 7.82919 56.671 57.0296672584831 3.22
F1 3 7.847468 57.126 57.0860187211968 3.22
F1 3 7.892176 57.126 57.2235984261586 3.2
F1 3 7.922751 57.126 57.3176494115135 3.19
F1 3 7.99319 57.126 57.5350375956625 3.14
F1 3 8.015997 57.126 57.6058475716996 3.13
F1 3 8.029378 57.58 57.6466298732908 3.13
F1 3 8.037977 57.126 57.6720476362246 3.12
F1 3 8.03813 57.126 57.6724950240241 3.12
F1 3 8.048816 57.58 57.7033768959202 3.12
F1 3 8.054129 57.58 57.7184971476109 3.12
F1 3 8.081341 57.58 57.7944491366777 3.11
F1 3 8.083095 57.58 57.7993022672177 3.11
F1 3 8.092571 57.58 57.8255334998817 3.11
F1 3 8.107847 58.035 57.8681111754835 3.11
F1 3 8.110528 58.035 57.8756534444868 3.11
F1 3 8.110582 58.035 57.8758056385406 3.11
F1 3 8.12577 58.035 57.9191525583269 3.11
F1 3 8.140543 58.035 57.962677836889 3.11
F1 3 8.141637 57.58 57.9659678349868 3.11
F1 3 8.143843 58.035 57.97263322098 3.11
F1 3 8.147761 58.035 57.9845786897372 3.11
F1 3 8.164585 58.035 58.0357580254094 3.11
F1 3 8.17753 58.035 58.0745942875435 3.1
F1 3 8.202454 58.035 58.1481661891794 3.1
F1 3 8.274413 58.035 58.3535855376384 3.06
F1 3 8.288925 58.035 58.3940988158975 3.05
F1 3 8.350476 58.944 58.5642324708189 3.02
F1 3 8.365669 58.944 58.6060670674644 3.02
F1 3 8.380381 58.944 58.6466159407021 3.01
F1 3 8.398616 58.944 58.6969990870861 3.01
F1 3 8.438913 58.944 58.8092535220909 3.01
F1 3 8.44935 58.944 58.8386229864813 3.01
F1 3 8.512782 59.399 59.0210527837733 3.01
F1 3 8.515563 59.399 59.0292403299106 3.01
F1 3 8.515662 59.399 59.0295321359072 3.01
F1 3 8.54038 59.399 59.1031624894312 3.02
F1 3 8.543482 59.399 59.1125174911426 3.02
F1 3 8.547211 59.399 59.12380307672 3.02
F1 3 8.553196 58.944 59.1420127776307 3.02
F1 3 8.555295 58.489 59.1484266158289 3.02
F1 3 8.57153 59.399 59.1984946487605 3.02
F1 3 8.608995 58.944 59.3167788071021 3.03
F1 3 8.651897 59.399 59.4558598234583 3.05
F1 3 8.683684 59.399 59.5605521111611 3.06
F1 3 8.687769 58.944 59.5740706597465 3.06
F1 3 8.740266 58.944 59.7482605402138 3.09
F1 3 8.747421 59.399 59.7719802342338 3.1
F1 3 8.764583 59.399 59.8287504935671 3.11
F1 3 8.783955 58.944 59.8925217607403 3.13
F1 3 8.788873 59.399 59.9086433170138 3.13
F1 3 8.804517 59.853 59.9597006411745 3.15
F1 3 8.877424 60.308 60.1911946594796 3.23
F1 3 8.878479 60.308 60.1944440214372 3.23
F1 3 8.893529 60.308 60.2401991691881 3.25
F1 3 8.893792 60.308 60.2409889657494 3.25
F1 3 8.899128 59.853 60.2569448795578 3.26
F1 3 8.899921 60.308 60.259305252463 3.26
F1 3 8.91195 60.308 60.2947837194664 3.28
F1 3 8.926463 60.762 60.3368476614055 3.29
F1 3 8.961823 60.762 60.436701647569 3.34
F1 3 8.976168 61.217 60.4764652557257 3.36
F1 3 8.998586 61.217 60.5381586181344 3.39
F1 3 9.010247 61.217 60.5701669789362 3.4
F1 3 9.017538 61.217 60.590191290673 3.41
F1 3 9.025648 61.217 60.6124985782832 3.42
F1 3 9.076529 61.217 60.7546441334624 3.49
F1 3 9.119033 61.217 60.879090009627 3.55
F1 3 9.147207 61.217 60.9661250734029 3.58
F1 3 9.162358 61.217 61.0128280798541 3.59
F1 3 9.20251 61.217 61.1260355082925 3.64
F1 3 9.225171 60.762 61.1848531690943 3.67
F1 3 9.2435 61.217 61.2306800047686 3.7
F1 3 9.265987 61.217 61.2856588861507 3.73
F1 3 9.277654 61.217 61.3139632311059 3.74
F1 3 9.291845 61.217 61.3484588270324 3.77
F1 3 9.292351 61.217 61.3496931892669 3.77
F1 3 9.301246 61.217 61.3714714260676 3.78
F1 3 9.301402 61.217 61.3718549170268 3.78
F1 3 9.351342 61.671 61.4996145412029 3.85
F1 3 9.35273 61.671 61.503363646739 3.85
F1 3 9.370555 61.671 61.5528252788161 3.87
F1 3 9.39397 61.671 61.6221344470651 3.9
F1 3 9.395462 61.671 61.6267419501447 3.9
F1 3 9.436439 61.671 61.7639872096724 3.94
F1 3 9.436674 61.671 61.7648397440691 3.94
F1 3 9.441526 61.671 61.7824300453018 3.95
F1 3 9.451652 61.671 61.8190777260405 3.96
F1 3 9.462711 61.671 61.8590308441116 3.97
F1 3 9.466786 61.671 61.8737405324204 3.97
F1 3 9.470922 61.671 61.8886664855424 3.98
F1 3 9.485109 62.126 61.9398589376909 3.99
F1 3 9.494946 62.126 61.9753780310547 3.99
F1 3 9.515934 62.58 62.0513474935277 4.01
F1 3 9.591518 63.035 62.3303288705186 4.07
F1 3 9.670759 63.035 62.6409979889951 4.12
F1 3 9.680016 63.035 62.6790739269834 4.13
F1 3 9.70432 63.035 62.7812060875369 4.14
F1 3 9.70538 63.035 62.7857357967117 4.14
F1 3 9.710862 63.035 62.8092672014827 4.15
F1 3 9.718871 63.035 62.8439690649414 4.15
F1 3 9.729751 63.035 62.8920185381552 4.16
F1 3 9.746131 63.035 62.9666892744034 4.16
F1 3 9.774134 63.035 63.1003214341767 4.18
F1 3 9.809492 63.035 63.278488921105 4.19
F1 3 9.820124 63.035 63.3338522708937 4.2
F1 3 9.875363 63.035 63.6320549507719 4.23
F1 3 9.879983 63.035 63.6576524479496 4.23
F1 3 9.882362 63.035 63.6708652969835 4.23
F1 3 9.896425 63.035 63.7493756991227 4.24
F1 3 9.902673 63.035 63.7844576591443 4.25
F1 3 9.932662 63.489 63.9541545046384 4.27
F1 3 9.96935 63.489 64.1633766025715 4.31
F1 3 9.992498 58.944 64.2953695696056 4.34
F1 3 10.018346 63.944 64.4419341459428 4.36
F1 3 10.103496 64.399 64.9091258567758 4.44
F1 3 10.142474 64.399 65.1095599087764 4.47
F1 3 10.196772 64.853 65.3954246003137 4.52
F1 3 10.226773 64.853 65.5625564634101 4.55
F1 3 10.233456 65.308 65.6003375383291 4.56
F1 3 10.265518 65.308 65.7830859865302 4.6
F1 3 10.270018 65.308 65.8088246324419 4.61
F1 3 10.270251 65.308 65.8101573037059 4.61
F1 3 10.270699 65.308 65.8127196638841 4.61
F1 3 10.273868 65.308 65.8308431616642 4.61
F1 3 10.304615 66.221 66.0059789140287 4.66
F1 3 10.312496 66.221 66.0504695225276 4.68
F1 3 10.357636 66.221 66.2991045577102 4.74
F1 3 10.373717 67.585 66.3840971231304 4.76
F1 3 10.385311 67.585 66.443851370417 4.78
F1 3 10.389343 67.585 66.4643023671597 4.78
F1 3 10.407716 67.585 66.5551275456256 4.8
F1 3 10.412555 67.585 66.5784319828561 4.81
F1 3 10.412576 67.585 66.5785327940646 4.81
F1 3 10.426913 67.585 66.64674232601 4.83
F1 3 10.440604 67.585 66.7108334563223 4.84
F1 3 10.47148 67.585 66.8523986964139 4.87
F1 3 10.471536 67.585 66.8526524494181 4.87
F1 3 10.474125 67.585 66.8643743076795 4.88
F1 3 10.517694 67.585 67.0596783497044 4.93
F1 3 10.519152 67.585 67.0661799907141 4.93
F1 3 10.527612 67.585 67.1039049048062 4.94
F1 3 10.53269 67.585 67.1265580775218 4.95
F1 3 10.55229 67.585 67.2142130385219 4.98
F1 3 10.587159 67.585 67.3720919661887 5.03
F1 3 10.591246 67.585 67.390848465607 5.03
F1 3 10.608835 67.585 67.4723778851571 5.06
F1 3 10.636896 67.585 67.6057711311092 5.1
F1 3 10.670883 68.039 67.7658355187251 5.15
F1 3 10.695959 68.494 67.8790650730302 5.19
F1 3 10.699649 68.494 67.8954361114293 5.2
F1 3 10.703527 68.948 67.9125690978116 5.2
F1 3 10.711467 68.948 67.9474300027258 5.21
F1 3 10.735401 68.948 68.0509780755921 5.25
F1 3 10.752768 68.948 68.124978169185 5.27
F1 3 10.760931 68.948 68.1595197507342 5.28
F1 3 10.790238 68.948 68.2827870396919 5.32
F1 3 10.855855 68.948 68.5601318841245 5.4
F1 3 10.890575 68.948 68.7115660586156 5.43
F1 3 10.931224 68.948 68.8967310822016 5.47
F1 3 10.934647 68.948 68.9128144521349 5.48
F1 3 10.96265 69.403 69.0478044014964 5.5
F1 3 10.96608 68.948 69.06478988318 5.51
F1 3 10.976141 68.948 69.1152290136705 5.51
F1 3 10.981598 68.948 69.1427237830033 5.52
F1 3 10.990936 68.948 69.1892422940285 5.53
F1 3 11.002678 68.948 69.2468538941936 5.54
F1 3 11.023611 68.948 69.3474170525056 5.56
F1 3 11.073056 68.948 69.5769876557744 5.6
F1 3 11.167077 68.948 70.0054642163813 5.69
F1 3 11.175245 68.948 70.0434915181461 5.7
F1 3 11.177264 68.948 70.0529331236667 5.7
F1 3 11.220064 69.403 70.2580320799995 5.75
F1 3 11.222232 69.403 70.2687199139463 5.75
F1 3 11.226652 69.403 70.2906137044278 5.75
