population	PC1	PC2	PC3	PC4	PC5	chr	start	end
MagdalenIs_932	0.868904111250203	-0.310921356141603	-0.386761208055699	-0.00795984645216896	-0.403764675082597	05	21158778	22585819
MagdalenIs_925	0.923498605463623	-0.362533451461404	-0.430498835842216	-0.0695403676003279	-0.439308485945462	05	21158778	22585819
MagdalenIs_901	0.678029312970497	-0.420028587778576	-0.584124833375329	-0.23561049770743	-0.326445271248909	05	21158778	22585819
MagdalenIs_903	0.608547136902434	-0.333772841900949	-0.443458392532879	-0.326131639705045	-0.344040860863752	05	21158778	22585819
MagdalenIs_936	0.722615415575907	-0.413309915346423	-0.579805662867723	-0.281986041134563	-0.495708138140105	05	21158778	22585819
MagdalenIs_919	0.799048728876176	-0.303744243059072	-0.423870529547715	0.0879795184654293	-0.48537443855412	05	21158778	22585819
MagdalenIs_908	0.800278775326477	-0.354688986331524	-0.275307021229481	0.083387545159828	-0.512144764169283	05	21158778	22585819
MagdalenIs_898	0.657314595420316	-0.330126354735568	-0.25951350521604	-0.292983660623584	-0.407153215751365	05	21158778	22585819
MagdalenIs_929	0.92530670459221	-0.383279222297018	-0.446370538723132	-0.193345129066021	-0.378097379023367	05	21158778	22585819
MagdalenIs_933	0.557039845198901	-0.261269114356456	-0.445732124213115	-0.0539790117256954	-0.444269675475243	05	21158778	22585819
MagdalenIs_905	0.734256898160823	-0.309588747594987	-0.438515090029976	-0.04207113892585	-0.479455065538385	05	21158778	22585819
MagdalenIs_924	0.930380209165881	-0.315324310640285	-0.416482967575261	-0.124420810614352	-0.461484471859776	05	21158778	22585819
MagdalenIs_927	0.895190854605767	-0.215663921805216	-0.34717145845456	-0.109006642806878	-0.577906968888885	05	21158778	22585819
MagdalenIs_921	0.837761401730968	-0.289091227733309	-0.367351572918557	-0.0215542184106455	-0.498996934803491	05	21158778	22585819
MagdalenIs_1206	0.853977588295683	-0.314762824142653	-0.405563809704409	-0.181237711273698	-0.501167749042109	05	21158778	22585819
MagdalenIs_890	0.779735808191523	-0.385522839294194	-0.432324127281302	-0.136719108044884	-0.342042884837742	05	21158778	22585819
MagdalenIs_931	0.839812827223677	-0.456912030639806	-0.516722617062729	-0.157493273259641	-0.435600510956577	05	21158778	22585819
MagdalenIs_930	0.879238544669699	-0.368142985818354	-0.462461568815052	-0.102371741858334	-0.394306370033969	05	21158778	22585819
MagdalenIs_895	0.829094697300071	-0.442276061007838	-0.538610917941644	-0.0799944449907751	-0.380177920265722	05	21158778	22585819
MagdalenIs_889	0.872893849873394	-0.260434437272083	-0.468066026123865	-0.40706522100879	-0.336967709255414	05	21158778	22585819
MagdalenIs_894	0.627228695544428	-0.299440360324256	-0.435965065500322	0.0107625259071353	-0.412072802479702	05	21158778	22585819
MagdalenIs_935	0.976482535921196	-0.407155889808423	-0.348211268212747	-0.0374720148560799	-0.407499465438127	05	21158778	22585819
MagdalenIs_891	0.847705534187833	-0.308525976919329	-0.397461794207268	-0.0725919677795867	-0.575794203907738	05	21158778	22585819
MagdalenIs_904	0.919847449180245	-0.310911271628819	-0.393915633313882	-0.142090877584412	-0.417421322107362	05	21158778	22585819
MagdalenIs_892	0.725775484829973	-0.353629594131574	-0.401664171171134	-0.0520726413769019	-0.405963075177469	05	21158778	22585819
MagdalenIs_923	0.885077628174194	-0.351513482722949	-0.262350299900772	-0.0674100836163465	-0.381428478308992	05	21158778	22585819
MagdalenIs_934	0.839848186980667	-0.410813132840437	-0.390053369263019	-0.109297201640997	-0.39587943608373	05	21158778	22585819
MagdalenIs_896	0.656909950787268	-0.391025398338203	-0.438598816490615	-0.116422199090897	-0.442579346327757	05	21158778	22585819
MagdalenIs_1207	0.699944531543309	-0.445121176512339	-0.346843891256353	-0.0258658268790757	-0.537268663857187	05	21158778	22585819
MagdalenIs_893	-0.945025753758857	-0.761993060919473	-0.735902828964867	-0.526550299497805	-0.458920226469414	05	21158778	22585819
MinasBasin_941	-0.976975680763152	0.206241671609365	-0.389966135997868	-0.317959197690831	-0.389911901203035	05	21158778	22585819
MinasBasin_976	-0.94760692724105	0.515251347235999	-0.538460982573922	-0.0909883217708605	-0.383037721998212	05	21158778	22585819
MinasBasin_943	-0.851764221642595	0.341537999156272	-0.472124237044899	-0.0430571438808068	-0.854732959497353	05	21158778	22585819
MinasBasin_974	-0.878179217658863	0.397706436781314	-0.356491101625637	0.263844877112294	-0.755947123161195	05	21158778	22585819
MinasBasin_1209	-0.871047177265337	0.383056318766145	-0.461124315621007	0.151819793081276	-0.412276090249179	05	21158778	22585819
MinasBasin_953	-0.995206056246353	0.563015881118885	-0.565945171858988	-0.215329756965483	-0.457967914436112	05	21158778	22585819
MinasBasin_969	-0.969208314761843	0.466854619366839	-0.467694157894498	-0.0226413807737395	-0.504769611935078	05	21158778	22585819
MinasBasin_950	-0.887312798942456	0.463664496624764	-0.655264050918833	-0.296387966409059	-0.320742532879929	05	21158778	22585819
MinasBasin_967	-0.92856069621895	0.373214521311701	-0.475335636443515	-0.00399237314165724	-0.442267628879283	05	21158778	22585819
MinasBasin_945	-0.954670462997087	0.543348620244994	-0.317531579462349	-0.106230662146417	-0.25593694479657	05	21158778	22585819
MinasBasin_1211	-0.863041347075451	0.387391500865381	-0.761764208332403	-0.123384001811605	-0.508418466042284	05	21158778	22585819
MinasBasin_978	-0.94121918421533	0.455487635149801	-0.714047880600774	0.382677822025748	-0.473939977018632	05	21158778	22585819
MinasBasin_1210	-0.907076440671113	0.462269534192791	-0.30321697194378	0.00644018402635016	-0.0840596001725953	05	21158778	22585819
MinasBasin_970	-0.860560149726483	0.452256902720179	-0.41648720093693	-0.49918098567183	-0.18826025961352	05	21158778	22585819
MinasBasin_959	-0.938492829902513	0.452518371459749	-0.437417314620862	-0.0844285825767717	-0.580431986540586	05	21158778	22585819
MinasBasin_951	-0.87609863329452	0.631348284113062	-0.513964155747403	0.127156922836307	-0.428984643985113	05	21158778	22585819
MinasBasin_946	-0.884695298542223	0.455486424652154	-0.717975564816717	-0.347933522235542	-0.388184233108234	05	21158778	22585819
MinasBasin_958	-0.85867237591428	0.380724637438269	-0.501634616259692	-0.238650700708751	-0.299181825992551	05	21158778	22585819
MinasBasin_965	-0.928252572230969	0.455843094323081	-0.754516400373885	0.137548719152921	-0.540694847111559	05	21158778	22585819
MinasBasin_1213	-0.882491215576133	0.696379405145028	-0.211405552449378	-0.0163163923966474	-0.425412564834491	05	21158778	22585819
MinasBasin_952	-0.764733835005736	0.676023913168208	-0.20212902008795	-0.406922745284613	-0.570881654697632	05	21158778	22585819
MinasBasin_982	-0.888629499037238	0.451227407749049	-0.842887515554175	-0.155306667549053	-0.568170868726462	05	21158778	22585819
MinasBasin_983	-0.589683854054502	0.253694654451394	-0.718733919391046	-0.0554591149505602	0.1061009662988	05	21158778	22585819
MinasBasin_1212	-0.888815982975931	0.740509090042666	0.361852683689877	-1	-0.398669038553444	05	21158778	22585819
MinasBasin_980	-0.869157858285424	0.810587936923747	-0.724419795932823	0.262387247514835	0.00694631169419058	05	21158778	22585819
MinasBasin_975	-0.833938424865622	0.486286606345087	-0.43706247606679	0.455777245932942	-0.691474958457051	05	21158778	22585819
MinasBasin_981	-0.917764916660531	0.69806666927495	-0.226181859707098	-0.207486705543195	-0.481458907141446	05	21158778	22585819
MinasBasin_944	-0.885112485984114	0.59351539684622	0.0437564393729559	-0.937287506153968	-0.0642860063427073	05	21158778	22585819
MinasBasin_947	-0.892341439639624	0.473254004845486	-0.794049157995247	-0.740461020568426	-0.543461023272223	05	21158778	22585819
MinasBasin_973	-0.941749324745604	0.83048443834516	-0.777249201879228	0.172742017584065	-0.42333826636692	05	21158778	22585819
MinasBasin_961	-0.929307642100531	0.327633493505596	-0.856957152539013	-0.708908157880555	-0.607908823361808	05	21158778	22585819
MinasBasin_939	-0.886809049131433	0.513762035660043	-0.764154161934396	-0.205821530577184	-0.644847738272024	05	21158778	22585819
MinasBasin_938	-0.845256867258508	0.450044706351592	-0.360942845839688	-0.574502172806054	-0.81152593277733	05	21158778	22585819
MinasBasin_955	-0.885718932011508	0.641468408370387	-0.583500202549248	-0.0643287892052508	-0.358337893902152	05	21158778	22585819
MinasBasin_963	-0.845955682939229	0.746375233593028	-0.670138660367883	0.0606057540166354	-0.510385866498419	05	21158778	22585819
MinasBasin_940	-0.946205020122739	0.725403018713026	-0.38743631098658	-0.0720964694238955	-0.289425223264767	05	21158778	22585819
MinasBasin_962	-0.888415528303967	0.248374309017475	-0.495841780352106	0.335860273430053	-0.544200606509602	05	21158778	22585819
MinasBasin_979	-0.955116548395554	1	-0.608408801169719	1	-0.206698694841318	05	21158778	22585819
MinasBasin_942	-0.969872259912756	0.860560318158471	0.0976203601490682	0.0544610131050307	-0.720733357968405	05	21158778	22585819
MinasBasin_966	-0.886774904683687	0.461116513377908	-1	-0.755506628308964	-0.478707726776577	05	21158778	22585819
MinasBasin_972	-0.867843871441759	0.821553363493852	0.138623334488354	-0.460640278566641	-0.473093804997228	05	21158778	22585819
MinasBasin_937	-0.896081108047251	0.985905717512504	1	0.109525981405763	-0.565532943019173	05	21158778	22585819
Patchogue_994	-0.916543991796859	-0.695716282412279	-0.579426561613122	-0.262936270710703	-0.35347737509526	05	21158778	22585819
Patchogue_1025	-0.927497604725649	-0.697958250434048	-0.251290993408311	0.0618457361304221	-0.542050279942632	05	21158778	22585819
Patchogue_1006	-0.983341898065927	-0.731303962390243	-0.279314563965586	-0.256147358379283	-0.356863961822304	05	21158778	22585819
Patchogue_1002	-0.932536956397036	-0.712177189971505	-0.549182915306263	-0.138412969564987	-0.409585580380573	05	21158778	22585819
Patchogue_1486	-0.972298304470024	-0.700376477470714	-0.38559090632619	-0.38702913644474	-0.327403649395642	05	21158778	22585819
Patchogue_1028	-0.913772824873104	-0.687712961316436	-0.546827976573133	0.0666132340655115	-0.44462920380446	05	21158778	22585819
Patchogue_1488	-0.946030854666221	-0.66515072687853	-0.533205451336696	-0.213374022119654	-0.626181055922723	05	21158778	22585819
Patchogue_1001	-0.925784749125646	-0.66610905214122	-0.404292763721024	-0.159535661454037	-0.507970684483477	05	21158778	22585819
Patchogue_993	-0.937497046126366	-0.633472606785087	-0.484067991626214	-0.270815046567267	-0.607253531613303	05	21158778	22585819
Patchogue_1017	-0.925487209739374	-0.715497246850066	-0.330323641398091	-0.207275506376554	-0.331208938382237	05	21158778	22585819
Patchogue_986	-0.928815356852934	-0.734769615483873	-0.197542428538298	0.278005225777692	-1	05	21158778	22585819
Patchogue_1027	-0.93724663237465	-0.589196466680026	-0.272586294454571	-0.0717049472982355	-0.532390630168922	05	21158778	22585819
Patchogue_1003	-0.9264965154591	-0.585100343794959	-0.573067816476957	0.0512461605049221	-0.412205065672288	05	21158778	22585819
Patchogue_1004	-0.981146114715547	-0.745242850031554	-0.339439075726595	0.24204184148323	-0.481917298675219	05	21158778	22585819
Patchogue_990	-0.994038042429878	-0.673109326572889	-0.311303065309525	-0.225839121776405	-0.248078792871513	05	21158778	22585819
Patchogue_985	-0.882056203273085	-0.741850187530546	-0.54176178049562	-0.20411426931418	-0.446926570543771	05	21158778	22585819
Patchogue_1024	-0.844263686081864	-0.663577215538278	-0.431629966753874	-0.328602103171943	-0.684051890462733	05	21158778	22585819
Patchogue_1029	-0.917586520059756	-0.706406013402989	-0.579263515354873	-0.0664188717160722	-0.450948893557402	05	21158778	22585819
Patchogue_988	-0.966034442056946	-0.783701356106659	-0.172729834165731	0.398547010064486	-0.278261496374414	05	21158778	22585819
Patchogue_1026	-0.932485270341437	-0.696507478678632	-0.246925694697228	-0.423899023175304	-0.373200053558349	05	21158778	22585819
Patchogue_1022	-0.935316754035111	-0.703259236697641	-0.386914945536899	-0.100752306174897	-0.225321802664655	05	21158778	22585819
Patchogue_1019	-0.888146408686374	-0.782919475481877	-0.260069522604362	-0.0852241009054042	-0.633811570555932	05	21158778	22585819
Patchogue_991	-0.911602948138943	-0.702943306072611	-0.189850117159354	0.0252559024083969	-0.511450662502171	05	21158778	22585819
Patchogue_1010	-0.800233382097589	-0.780282806708217	-0.479307187481408	-0.206731255373903	-0.731939945855514	05	21158778	22585819
Patchogue_1007	-0.854468851807994	-0.686226776916218	-0.409321415859422	0.010759414701679	-0.257061254113342	05	21158778	22585819
Patchogue_1013	-0.927921553587449	-0.821351578616357	-0.378079481607856	-0.0460023893498644	-0.467368771829888	05	21158778	22585819
Patchogue_987	-0.924465359420407	-0.814201654926376	-0.159079981037658	0.011805390381366	-0.219940955649011	05	21158778	22585819
Patchogue_1015	-0.91477098259335	-0.806571408514755	-0.576931763171734	-0.331724328934348	-0.275491526123795	05	21158778	22585819
Patchogue_1021	-0.931624163595261	-0.847628878188746	-0.363988995067708	0.348555733405066	-0.240740246813928	05	21158778	22585819
Patchogue_1008	-0.914155301800406	-0.838500441204556	-0.556815983978254	-0.0542903442936643	-0.309103186600406	05	21158778	22585819
Patchogue_1016	-0.941722224876621	-0.80237419643356	-0.265161997708825	-0.220406930382161	-0.0082596627871192	05	21158778	22585819
Patchogue_1216	-0.851250592385018	-0.789528310877692	-0.544122968295136	0.0216594650246877	-0.621957208054833	05	21158778	22585819
Patchogue_1014	-0.915961254931103	-0.864075707138985	-0.483022256872509	0.101356892595193	-0.350527920361621	05	21158778	22585819
Patchogue_995	-0.91100509712406	-0.91115068268324	-0.136782875658804	0.202360263985869	-0.798126940037011	05	21158778	22585819
Patchogue_1484	-0.908932929862123	-0.743827527409865	-0.57338655792374	-0.698967326334798	-0.495279905918464	05	21158778	22585819
Patchogue_1214	-0.902332889951791	-0.82487668135045	-0.442081309064956	0.0338096233097851	-0.472835284553216	05	21158778	22585819
Patchogue_1215	-0.911737979650526	-0.83997012486096	-0.708640728601796	0.211003706137399	-0.387885672413206	05	21158778	22585819
Patchogue_1220	-0.903031608551211	-0.846637888478434	-0.105199223735483	-0.577144317861277	-0.0725392626756007	05	21158778	22585819
Patchogue_1219	-0.886691553766367	-0.962976658952281	-0.236602267798912	-0.531224535408981	-0.355309101212663	05	21158778	22585819
Patchogue_1218	-0.819616120385249	-0.873575193347947	-0.69133014499797	-0.82449080346064	-0.745195227171551	05	21158778	22585819
Patchogue_1217	-0.948665891599956	-1	-0.485304646333909	-0.0342965587517483	-0.68036276121743	05	21158778	22585819
Patchogue_1020	-0.884425391608018	-0.941528319397107	-0.485553985859884	-0.0766157344297149	1	05	21158778	22585819
JekyllIs_1035	-0.977981917364849	-0.907246067246751	0.456791441365195	-0.290367672864	0.426885351208528	06	1579559	14487272
JekyllIs_1034	-0.926653359135337	-0.832629968400832	0.452628812859145	-0.136935487335847	-0.0825221138599749	06	1579559	14487272
JekyllIs_1057	-0.975404909636306	-0.989677305799283	-0.717771033513678	0.0885203410785196	-0.163734811671524	06	1579559	14487272
JekyllIs_1063	-0.936176095277864	-0.848892489764036	0.489758472293543	-0.325893538504027	0.262853506530253	06	1579559	14487272
JekyllIs_1222	-0.892108158812259	-0.805628755250909	0.456684053986463	-0.101433554234342	-0.05992599035309	06	1579559	14487272
JekyllIs_1072	-0.933697346991659	-0.958815180568714	-0.77976657708099	0.243587532141636	-0.265277317978711	06	1579559	14487272
JekyllIs_1076	-0.921363729249276	-0.961348966583728	-0.806862960817605	0.25384032455409	-0.491986571195012	06	1579559	14487272
JekyllIs_1074	-0.927819165103891	-0.900018947352602	0.465169363565559	-0.295544588934703	0.184576743554947	06	1579559	14487272
JekyllIs_1042	-0.916233536533907	-0.785894583226152	0.48400522583398	-0.362983075476367	0.118828265720677	06	1579559	14487272
JekyllIs_1036	-0.969888222210412	-0.963993511405067	0.407492092579951	-0.289981274196562	0.394587178236902	06	1579559	14487272
JekyllIs_1077	-0.916600838150293	-0.793890683087039	0.463601610204727	-0.303029902533576	-0.0659259136603524	06	1579559	14487272
JekyllIs_1051	-0.944587260153095	-0.918479585103557	0.47352034667949	-0.258734879323251	0.220544995426885	06	1579559	14487272
JekyllIs_1043	-0.855018378373772	-0.650472624540313	0.601466712595946	-0.259535507837379	-0.31959352257052	06	1579559	14487272
JekyllIs_1221	-0.900203658075307	-0.816302211711662	0.577838141321406	-0.362890621154569	0.228554703368163	06	1579559	14487272
JekyllIs_1047	-0.909376958175396	-0.754537591652111	0.494099986573831	-0.247918812234532	0.0141952569467647	06	1579559	14487272
JekyllIs_1054	-0.986844137914039	-0.992732963800024	-0.904272858015988	0.165753265204226	-0.212634127427591	06	1579559	14487272
